Id,Name,StageName,Amount,CloseDate,IsClosed,Owner.Name,Owner.IsActive,Account.Name
006gK00000MmB9jQAF,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,9734,2026-04-12,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB3RQAV,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,15207,2026-01-13,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB4jQAF,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,14659,2026-03-24,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB5hQAF,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,14248,2026-01-23,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB9PQAV,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,9820,2026-06-04,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB61QAF,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,14111,2026-03-04,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB7TQAV,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,9906,2026-04-27,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBCxQAN,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,8873,2026-04-28,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB3lQAF,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,15070,2026-02-22,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB5NQAV,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,14385,2026-03-14,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBDbQAN,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,8700,2026-04-13,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB79QAF,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,9993,2026-06-19,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB45QAF,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,14933,2026-01-03,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB1VQAV,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,16029,2026-02-12,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB6pQAF,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,10079,2026-05-12,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBCdQAN,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,8959,2026-06-20,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBCJQA3,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,9045,2026-05-13,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB1pQAF,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,15892,2026-03-24,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBDvQAN,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,8614,2026-05-21,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBBzQAN,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,9131,2026-04-05,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBBfQAN,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,9217,2026-05-28,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBB1QAN,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,9390,2026-06-12,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBBLQA3,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Won,9303,2026-04-20,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmBEFQA3,Sienna Lewis Residence - 6.6kW Rooftop Solar,Closed Lost,8528,2026-06-28,true,OrgFarm EPIC,false,Sienna Lewis Residence
006gK00000MmB4HQAV,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Won,13289,2026-02-14,true,OrgFarm EPIC,false,Thomas Hughes Residence
006gK00000MlfzMQAR,Thomas Hughes Residence - 6.6kW Rooftop Solar,Id. Decision Makers,9472,2026-07-07,false,OrgFarm EPIC,false,Thomas Hughes Residence
006gK00000MmB3NQAV,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Won,10549,2026-02-28,true,OrgFarm EPIC,false,Thomas Hughes Residence
006gK00000MmB9rQAF,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Won,13695,2026-04-09,true,OrgFarm EPIC,false,Thomas Hughes Residence
006gK00000MmBAJQA3,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Won,8504,2026-05-14,true,OrgFarm EPIC,false,Thomas Hughes Residence
006gK00000MmBBDQA3,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Won,10713,2026-04-23,true,OrgFarm EPIC,false,Thomas Hughes Residence
006gK00000Mlg0eQAB,Thomas Hughes Residence - 6.6kW Rooftop Solar,Qualification,15488,2026-11-24,false,OrgFarm EPIC,false,Thomas Hughes Residence
006gK00000MmB2vQAF,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Won,16988,2026-01-21,true,OrgFarm EPIC,false,Thomas Hughes Residence
006gK00000Mlg0KQAR,William Kowalski Residence - 6.6kW Rooftop Solar,Id. Decision Makers,12032,2026-08-06,false,OrgFarm EPIC,false,William Kowalski Residence
